patent_id,citation_patent_id,fwd_cit_bwd
8705436,4901307,0
8705452,5345599,0
8705719,4901307,0
8705739,4405829,0
8705808,4641349,0
8705808,5291560,0
8706551,6285999,0
8706564,5960411,0
8706565,5960411,0
8706570,4405829,0
8706720,6285999,0
8706763,5960411,0
8706763,6285999,0
8706764,6671821,0
8706990,5297148,0
8707034,4799258,0
8707153,5960411,0
8707312,6285999,0
8707313,6285999,0
8707388,5291560,0
8707410,4405829,0
8707957,4733665,0
8707958,4733665,0
8708491,5108388,0
8708697,4575330,0
8708821,5184830,0
8708828,4405829,0
8708899,6770074,0
8708968,4031893,0
8709003,5595568,0
8709008,5471515,0
8709042,4733665,0
8709054,6770074,0
8709059,4733665,0
8709062,4733665,0
8709291,4356429,0
8709291,4539507,0
8709384,4816397,0
8709384,4816567,0
8709408,4683195,0
8709713,4683195,0
8709726,4683195,0
8709726,4965188,0
8709758,4736866,0
8709785,4683195,0
8709785,4965188,0
8709787,4599315,0
8709787,4683195,0
8709788,6023540,0
8709814,4683195,0
8709817,4683195,0
8709825,4683195,0
8709995,4683195,0
8709995,4816567,0
8709995,4965188,0
8710113,6572693,0
8710114,6387981,0
8710114,6572693,0
8710114,6730156,0
8710189,4683195,0
8710189,4816567,0
8710191,5770429,0
8710191,5939598,0
8710192,3983140,0
8710200,4415732,0
8710200,4816567,0
8710211,4599315,0
8710211,4683195,0
8710284,4539507,0
8710422,5471515,0
8710459,5780860,0
8710584,5998833,0
8711094,5184830,0
8711188,6199042,0
8711761,5103459,0
8712046,4405829,0
8712123,6023540,0
8712163,4131919,0
8712697,4683195,0
8712728,4405829,0
8712835,5960411,0
8712942,4405829,0
8713047,6285999,0
8713060,6671821,0
8713061,6671821,0
8713114,5960411,0
8713156,6108703,0
8713366,7599359,0
8713400,4901307,0
8713400,5103459,0
8713434,5960411,0
8713581,7599359,0
8713595,4464652,0
8713690,5960411,0
8713694,5960411,0
8713695,5960411,0
8713788,4575330,0
8714741,4641349,0
8714741,5291560,0
8714744,4017168,0
8715209,4469099,0
8715291,4575330,0
8715312,4733665,0
8715339,4733665,0
8715391,3953566,0
8715707,4733665,0
8715712,4164560,0
8715716,3983140,0
8715743,5939598,0
8715832,4575330,0
8715924,4683195,0
8715930,6787308,0
8715961,4816567,0
8715987,4889818,0
8716004,4683195,0
8716004,4965188,0
8716033,4816567,0
8716194,6331415,0
8716201,4827064,0
8716201,4827073,0
8716225,5179017,0
8716322,4733665,0
8716344,4683195,0
8716450,4816567,0
8716450,5939598,0
8716458,4683195,0
8716613,4405829,0
8716706,4356429,0
8716706,4539507,0
8716783,5998833,0
8716933,4356429,0
8717199,7166791,0
8717998,5345599,0
8718150,5103459,0
8718176,8064835,0
8718279,4901307,0
8718279,5103459,0
8718948,4683195,0
8719171,4405829,0
8719177,6285999,0
8719196,6108703,0
8719247,6108703,0
8719260,6285999,0
8719276,6285999,0
8719381,6108703,0
8719396,6108703,0
8719458,4870302,0
8719489,5297148,0
8719584,4641349,0
8719584,5291560,0
8719878,5960411,0
8721708,4733665,0
8721714,4733665,0
8721756,3953566,0
8721813,6664298,0
8721968,4889818,0
8722019,4683195,0
8722033,4816567,0
8722033,5770429,0
8722136,3994711,0
8722221,4623597,0
8722326,6787308,0
8722332,4965188,0
8722336,4683195,0
8722336,4965188,0
8722340,4736866,0
8722347,6331415,0
8722367,4816567,0
8722385,4683195,0
8722408,4237224,0
8722408,4468464,0
8722408,4736866,0
8722643,4816567,0
8722759,6387981,0
8722759,6572693,0
8722759,6730156,0
8722760,6387981,0
8722760,6572693,0
8722855,4816567,0
8722855,5939598,0
8722857,4816567,0
8722859,4816567,0
8722866,4683195,0
8722898,4539507,0
8722964,4736866,0
8724791,4371752,0
8724803,4901307,0
8724803,5103459,0
8724857,5291560,0
8724942,7450806,0
8724951,7903917,0
8724952,7450806,0
8725422,4683195,0
8725422,4965188,0
8725565,5960411,0
8725646,4405829,0
8725685,7166791,0
8725726,6285999,0
8725772,5297148,0
8726011,5960411,0
8726250,4870302,0
8726311,5960411,0
8726331,4131919,0
8726917,3953566,0
8727672,4575330,0
8728143,4733665,0
8728144,3953566,0
8728147,4733665,0
8728155,4733665,0
8728235,5290393,0
8728266,5961804,0
8728266,6124851,0
8728372,3953566,0
8728480,4816567,0
8728563,4733665,0
8728729,6023540,0
8728737,6787308,0
8728790,4683195,0
8728798,4683195,0
8728798,4965188,0
8728999,4827064,0
8728999,4827073,0
8729248,4683195,0
8730153,5961804,0
8730231,6141060,0
8730816,7599359,0
8730999,4901307,0
8730999,5103459,0
8731250,5291560,0
8731672,4784135,0
8732018,5960411,0
8732072,5960411,0
8732162,6108703,0
8732187,6285999,0
8732309,6108703,0
8732318,5960411,0
8732468,4405829,0
8732611,7166791,0
8732646,4870302,0
8732757,5960411,0
8732765,5960411,0
8732779,5960411,0
8732857,6285999,0
8733360,4733665,0
8733361,4733665,0
8733367,4784135,0
8734369,4469099,0
8734377,4733665,0
8734413,5194299,0
8734415,5194299,0
8734447,6770074,0
8734455,4575330,0
8734483,3953566,0
8734733,4599315,0
8734733,4683195,0
8734785,4683195,0
8734791,4816397,0
8734791,6331415,0
8734792,4816567,0
8734792,6331415,0
8734793,4816567,0
8734793,6331415,0
8734798,4816397,0
8734798,5770429,0
8734798,6331415,0
8734803,4816567,0
8734803,5770429,0
8735055,4683195,0
8735066,4683195,0
8735081,4683195,0
8735172,6023540,0
8735225,5061049,0
8735297,4870302,0
8735427,4827064,0
8735441,4733665,0
8735463,6730156,0
8735545,4816397,0
8735545,6331415,0
8735546,4816567,0
8735546,5939598,0
8735547,4816397,0
8735547,6331415,0
8735899,4356429,0
8735899,4539507,0
8736520,4356429,0
8736520,4539507,0
8736561,7166791,0
8736590,5061049,0
8736939,6124851,0
8736949,6124851,0
8737231,7599359,0
8737363,4901307,0
8737363,5103459,0
8737583,4371752,0
8737593,7197462,0
8737700,4575330,0
8737801,4063220,0
8737962,7197462,0
8738020,5345599,0
8738051,7197462,0
8738123,6770074,0
8738297,5413908,0
8738300,4683195,0
8738458,5960411,0
8738460,5960411,0
8738462,5960411,0
8738470,5960411,0
8738497,5960411,0
8738596,6285999,0
8738635,6285999,0
8738643,6285999,0
8738732,5960411,0
8738736,6108703,0
8738766,6108703,0
8738845,5297148,0
8738927,4405829,0
8739066,6285999,0
8739207,6285999,0
8739212,5960411,0
8739295,4405829,0
8739302,4799258,0
8739379,4733665,0
8739382,4733665,0
8739384,4733665,0
8740385,4641349,0
8740385,5291560,0
8740783,6770074,0
8740895,4784135,0
8740968,4733665,0
8740973,4733665,0
8741194,4575330,0
8741317,4164560,0
8741317,4757128,0
8741351,4816397,0
8741351,4816567,0
8741378,4733665,0
8741379,4733665,0
8741560,4683195,0
8741560,4889818,0
8741560,4965188,0
8741571,6023540,0
8741581,4816397,0
8741581,4816567,0
8741630,6023540,0
8741654,4683195,0
8741810,4816397,0
8741810,4889818,0
8741810,4965188,0
8741810,6331415,0
8742047,6387981,0
8742047,6572693,0
8742047,6730156,0
8742088,4816397,0
8742088,4816567,0
8742141,4816567,0
8742887,4641349,0
8742887,5291560,0
8743028,4356429,0
8743028,4539507,0
8743077,5961804,0
8743203,5471515,0
8743717,5345599,0
8743729,5345599,0
8743735,4870302,0
8744140,4641349,0
8744141,5291560,0
8744145,4970663,0
8744360,4901307,0
8744911,6285999,0
8745060,6285999,0
8745128,6108703,0
8745177,6108703,0
8745572,6285999,0
8745656,5960411,0
8747097,4575330,0
8747307,6770074,0
8747353,3953566,0
8747452,4733665,0
8747456,4733665,0
8747458,4733665,0
8747460,4733665,0
8747702,4539507,0
8747780,4415732,0
8747837,4683195,0
8747862,4816567,0
8747878,4733665,0
8747878,4733665,0
8747879,4733665,0
8747881,4733665,0
8748070,4539507,0
8748079,6023540,0
8748096,4683195,0
8748097,4683195,0
8748102,6023540,0
8748182,4816567,0
8748182,6153410,0
8748183,4683195,0
8748298,5290393,0
8748353,6331415,0
8748357,4827064,0
8748357,4827073,0
8748361,4827064,0
8748361,4827073,0
8748362,4827064,0
8748362,4827073,0
8748368,5179017,0
8748385,4736866,0
8748693,4827064,0
8748693,4827073,0
8749538,5061049,0
8749577,6285999,0
8750238,5345599,0
8750575,4641349,0
8750888,5345599,0
8751319,5960411,0
8751334,5960411,0
8751383,5960411,0
8751387,5960411,0
8751391,5960411,0
8751498,6285999,0
8751633,6108703,0
8751790,5960411,0
8751793,4405829,0
8751793,5103459,0
8751902,4128880,0
8751936,5960411,0
8751948,5960411,0
8752128,5960411,0
8752267,4733665,0
8752267,4733665,0
8752268,4733665,0
8752268,4733665,0
8752754,5527628,0
8752958,4744360,0
8753165,5184830,0
8753258,4733665,0
8753270,6770074,0
8753271,6770074,0
8753324,5194299,0
8753345,6770074,0
8753347,6770074,0
8753377,6770074,0
8753414,3953566,0
8753604,4816567,0
8753625,4816567,0
8753628,4816397,0
8753628,6331415,0
8753629,4816397,0
8753629,6331415,0
8753633,5770429,0
8753643,4164560,0
8753819,4965188,0
8753826,4816567,0
8753828,4816397,0
8753828,4816567,0
8753853,4683195,0
8753861,4683195,0
8753861,4965188,0
8753935,5998833,0
8754062,4415732,0
8754062,4816567,0
8754237,4683195,0
8754848,6285999,0
8754859,6124851,0
8755313,4901307,0
8755372,5960411,0
8755376,7197462,0
8755425,4901307,0
8755458,5345599,0
8755607,5291560,0
8756020,4683195,0
8756148,5960411,0
8756163,6285999,0
8756164,6285999,0
8756210,6285999,0
8756289,4405829,0
8756325,6108703,0
8756341,6108703,0
8756359,4799258,0
8756376,5297148,0
8756462,7599359,0
8756539,4901221,0
8757395,3953566,0
8757806,5751384,0
8758136,5184830,0
8758229,5471515,0
8758301,4031893,0
8758301,4816397,0
8758301,4816567,0
8758301,5179017,0
8758332,5108388,0
8758390,4469099,0
8758395,3953566,0
8758429,4733665,0
8758679,3953566,0
8758757,4816567,0
8758773,4816567,0
8758801,4733665,0
8758887,3953566,0
8758995,4683195,0
8758995,5077210,0
8759077,6787308,0
8759105,5770429,0
8759105,5939598,0
8759258,5770429,0
8759267,4827064,0
8759267,4827073,0
8759491,4816567,0
8759908,5998833,0
8760516,5291560,0
8760992,5345599,0
8761084,6590928,0
8761348,5181198,0
8761458,4641349,0
8761458,5291560,0
8762206,5960411,0
8762216,5960411,0
8762225,6285999,0
8762286,6285999,0
8762313,5960411,0
8762373,6285999,0
8762732,4901307,0
8762732,5103459,0
8762825,5272628,0
8763667,4575330,0
8764649,6770074,0
8764708,4164560,0
8765022,4356429,0
8765022,4539507,0
8765045,4575330,0
8765076,4599315,0
8765076,4683195,0
8765162,4733665,0
8765166,4164560,0
8765166,4391797,0
8765255,3953566,0
8765367,4683195,0
8765375,6787308,0
8765379,6787308,0
8765380,6023540,0
8765382,6787308,0
8765412,4816567,0
8765415,4816567,0
8765415,5770429,0
8765415,5939598,0
8765431,4816567,0
8765553,4115914,0
8765616,3953566,0
8765662,4816397,0
8765662,4816567,0
8765662,5179017,0
8765662,5939598,0
8765674,4237224,0
8765674,4468464,0
8765709,4683195,0
8765745,4733665,0
8765913,5061620,0
8765918,4816397,0
8765918,5770429,0
8766001,4539507,0
8766023,4356429,0
8766023,4539507,0
8766885,5290393,0
8767702,5345599,0
8767713,5103459,0
8767804,4870302,0
8767962,4405829,0
8768350,6108703,0
8768450,6770074,0
8768517,4599315,0
8768517,4683195,0
8768816,5960411,0
8768824,5960411,0
8768851,5960411,0
8768881,5960411,0
8769046,5103459,0
8769096,7599359,0
8769118,6108703,0
8769132,6108703,0
8769214,4870302,0
8769248,4128880,0
8769265,6108703,0
8769424,7166791,0
8769515,6285999,0
8769602,5960411,0
8769614,6108703,0
8769722,3953566,0
8769796,4733665,0
8769994,3994711,0
8770611,6276705,0
8771217,4733665,0
8771263,4784135,0
8771281,4575330,0
8771309,4733665,0
8771334,4733665,0
8771342,4733665,0
8771343,4733665,0
8771345,4733665,0
8771346,4733665,0
8771678,4418691,0
8771685,4816567,0
8771694,4816397,0
8771694,4816567,0
8771695,4816397,0
8771695,4816567,0
8771695,5770429,0
8771695,5939598,0
8771855,4623597,0
8771879,4623597,0
8771932,4816397,0
8771948,4683195,0
8771948,4965188,0
8771950,4683195,0
8771950,4965188,0
8771957,6787308,0
8771958,6787308,0
8771966,4816567,0
8772007,4683195,0
8772007,4965188,0
8772017,4683195,0
8772017,4965188,0
8772046,4683195,0
8772046,6023540,0
8772202,6787308,0
8772210,4827064,0
8772210,4827073,0
8772774,4356429,0
8772774,4539507,0
8772865,5998833,0
8772868,5998833,0
8773303,5572218,0
8774216,4405829,0
8774488,4925572,0
8774918,4202340,0
8775263,5960411,0
8775269,5960411,0
8775403,6285999,0
8775443,6285999,0
8775508,4405829,0
8775557,5960411,0
8775794,4405829,0
8775924,6285999,0
8776125,5960411,0
8776142,6141060,0
8776270,3953566,0
8776391,4575330,0
8777602,4575330,0
8777875,4575330,0
8777935,5595568,0
8777943,4784135,0
8777980,4733665,0
8777985,4733665,0
8778003,4784135,0
8778014,4733665,0
8778018,4733665,0
8778214,7465871,0
8778256,4733665,0
8778256,4733665,0
8778329,4683195,0
8778348,4816567,0
8778348,5770429,0
8778375,4733665,0
8778376,4733665,0
8778522,3953566,0
8778609,4683195,0
8778642,4683195,0
8778658,4683195,0
8778658,4965188,0
8778764,5998833,0
8778843,4683195,0
8779067,4827064,0
8779067,4827073,0
8779098,4816567,0
8779098,6331415,0
8779100,4816567,0
8779101,4816397,0
8779101,4816567,0
8779101,5939598,0
8779118,4415732,0
8779799,4870302,0
8779964,3953566,0
8780716,7599359,0
8781121,4405829,0
8781181,5291560,0
8781969,4405829,0
8782032,6285999,0
8782123,6108703,0
8782236,6108703,0
8782239,6108703,0
8782507,6108703,0
8782618,4901221,0
8782778,5960411,0
8783572,5960411,0
8784471,4733665,0
8784478,4733665,0
8784480,4733665,0
8784736,4683195,0
8784745,4683195,0
8784801,4418691,0
8784810,4816397,0
8784810,4816567,0
8784815,4683195,0
8784815,4816397,0
8784815,5770429,0
8784815,5811097,0
8784815,5939598,0
8784819,4816567,0
8784819,5770429,0
8784822,4816567,0
8784860,4733665,0
8785001,4539507,0
8785013,3953566,0
8785127,6787308,0
8785130,4683195,0
8785130,4965188,0
8785135,4816567,0
8785135,6153410,0
8785200,4683195,0
8785200,4889818,0
8785200,4965188,0
8785212,4816567,0
8785279,5998833,0
8785400,4816397,0
8785400,4816567,0
8785609,4708818,0
8785614,4683195,0
8785762,7465871,0
8786010,5998833,0
8786013,5998833,0
8786045,4969028,0
8786045,5998833,0
8786929,5961804,0
8786929,6124851,0
8786936,5961804,0
8787264,4901307,0
8787264,5103459,0
8787488,5181198,0
8787623,5291560,0
8787628,5291560,0
8787630,5291560,0
8787632,4405829,0
8787679,5291560,0
8787717,7450806,0
8787991,5960411,0
8788260,6285999,0
8788283,6285999,0
8788286,6285999,0
8788475,6108703,0
8788475,6285999,0
8788490,6285999,0
8788665,6108703,0
8788671,6108703,0
8788725,5297148,0
8788952,5960411,0
8789201,4405829,0
8790180,5184830,0
8790241,4733665,0
8790243,5046022,0
8790388,4733665,0
8790391,4733665,0
8790406,6770074,0
8790432,3953566,0
8790707,6387981,0
8790707,6572693,0
8790707,6730156,0
8790876,4683195,0
8790876,4965188,0
8790876,5171534,0
8790876,6023540,0
8790933,4816567,0
8790933,6153410,0
8790971,5998833,0
8791085,4683195,0
8791087,4683195,0
8791171,4733665,0
8791232,4816567,0
8791316,4418691,0
8791323,5770429,0
8791323,5939598,0
8791396,4310440,0
8791441,5780860,0
8791792,4405829,0
8791887,4539507,0
8791897,5061049,0
8792358,6108703,0
8792458,4901307,0
8792458,5103459,0
8792767,7450806,0
8792828,6590928,0
8792985,4202340,0
8793160,5960411,0
8793430,5297148,0
8793433,4128880,0
8793490,5960411,0
8793575,5960411,0
8793706,6285999,0
8793738,5960411,0
8794516,4405829,0
8794764,5751384,0
8795090,5184830,0
8795331,7807619,0
8795347,4733665,0
8795354,4733665,0
8795357,4733665,0
8795371,6770074,0
8795545,7465871,0
8795561,3953566,0
8795600,5780860,0
8795637,6730156,0
8795653,5061620,0
8795660,4816567,0
8795664,4816567,0
8795672,4816567,0
8795672,6331415,0
8795682,4816567,0
8795761,4733665,0
8795762,4733665,0
8795847,4539507,0
8795855,4356429,0
8795855,4539507,0
8795960,6023540,0
8795961,6787308,0
8795968,4683195,0
8795968,4965188,0
8795985,4816567,0
8796023,4816567,0
8796146,4893886,0
8796186,6023540,0
8796423,4816397,0
8796423,4816567,0
8796429,4816397,0
8796429,4816567,0
8796437,4415732,0
8796438,4683195,0
8796438,4816567,0
8796438,4965188,0
8796443,4415732,0
8796617,4683195,0
8796617,4965188,0
8797526,4683195,0
8797526,4965188,0
8797628,6124851,0
8797632,6124851,0
8797970,5345599,0
8798089,4063220,0
8798268,4405829,0
8798330,4641349,0
8798330,5291560,0
8798331,5291560,0
8798333,4641349,0
8798333,5291560,0
8798334,4641349,0
8798334,5291560,0
8798396,4437122,0
8798427,7450806,0
8798780,4575330,0
8798917,5184830,0
8798917,5960411,0
8799107,6285999,0
8799164,5960411,0
8799200,5960411,0
8799270,6285999,0
8799282,5960411,0
8799341,5181198,0
8799764,6108703,0
8801186,5108388,0
8801620,5184830,0
8801648,4733665,0
8801719,4575330,0
8801720,4575330,0
8801721,6770074,0
8801768,4733665,0
8801773,4733665,0
8801779,4733665,0
8802091,4816567,0
8802091,6331415,0
8802110,4816567,0
8802184,4733665,0
8802371,4683195,0
8802372,4683195,0
8802372,4965188,0
8802414,4683195,0
8802424,6787308,0
8802447,4356429,0
8802447,4539507,0
8802600,6787308,0
8802687,4816567,0
8802715,3983140,0
8802742,3953566,0
8802797,4827064,0
8802797,4827073,0
8802820,4816397,0
8802820,4816567,0
8802820,6331415,0
8802823,4816397,0
8802823,6331415,0
8803552,4870302,0
8804431,5297148,0
8804504,6108703,0
8804761,4901307,0
8804761,5103459,0
8805141,7450806,0
8805143,7450806,0
8805657,5960411,0
8805739,5960411,0
8805780,5297148,0
8805844,5960411,0
8805928,4901307,0
8805941,5960411,0
8805957,5272628,0
8805999,7599359,0
8806053,6108703,0
8806533,5960411,0
8806536,5960411,0
8806538,5960411,0
8808121,3999756,0
8808219,4733665,0
8808222,4733665,0
8808280,4784135,0
8808342,4733665,0
8808342,4733665,0
8808346,4733665,0
8808347,4733665,0
8808369,4733665,0
8808618,4733665,0
8808695,4816567,0
8808699,4683195,0
8808723,4733665,0
8808726,4733665,0
8808848,3953566,0
8808988,6787308,0
8808990,4683195,0
8808990,4965188,0
8809020,4683195,0
8809021,4683195,0
8809021,4965188,0
8809041,4599315,0
8809285,5939598,0
8809407,3953566,0
8809503,4816397,0
8809503,6331415,0
8809507,4816567,0
8809824,8264458,0
8809867,5290393,0
8809948,5998833,0
8810276,4870302,0
8811200,4901307,0
8811200,5103459,0
8811265,4901307,0
8811377,6590928,0
8811616,4405829,0
8811688,4405829,0
8811723,4405829,0
8812116,6770074,0
8812143,5960411,0
8812370,5960411,0
8812422,4683195,0
8812435,6285999,0
8812493,6285999,0
8812506,6285999,0
8812520,6285999,0
8812651,6108703,0
8812651,6285999,0
8812820,4870302,0
8813123,6285999,0
8813756,4784135,0
8814401,5471515,0
8814525,3952971,0
8814688,5184830,0
8814820,4733665,0
8814845,5471515,0
8815143,4575330,0
8815242,6331415,0
8815243,4816567,0
8815273,4733665,0
8815275,4733665,0
8815513,4683195,0
8815513,4965188,0
8815546,4683195,0
8815546,4965188,0
8815818,4415732,0
8815821,4415732,0
8815821,4683195,0
8815823,4816567,0
8816029,6387981,0
8816029,6572693,0
8816029,6730156,0
8816047,4816397,0
8816047,4816567,0
8816055,5179017,0
8816431,4969028,0
8817357,5061049,0
8817357,6124851,0
8817825,5345599,0
8818042,5471515,0
8818051,5291560,0
8818052,5291560,0
8818053,4641349,0
8818053,5291560,0
8818322,4901307,0
8818322,5103459,0
8818735,4683195,0
8818907,5960411,0
8818982,6285999,0
8818995,6285999,0
8819283,6108703,0
8819499,7599359,0
8819505,4870302,0
8819726,5960411,0
8821205,3952971,0
8821287,5184830,0
8821396,6770074,0
8821478,4733665,0
8821489,4784135,0
8821561,4733665,0
8821562,4733665,0
8821816,5077210,0
8821835,4391797,0
8821836,4816567,0
8821867,4816567,0
8821867,5179017,0
8821869,5179017,0
8821869,5770429,0
8821869,5939598,0
8821873,4816397,0
8821873,4816567,0
8821874,4816567,0
8821877,4816567,0
8821884,4683195,0
8821890,4683195,0
8821890,4816567,0
8821893,4683195,0
8821893,4965188,0
8821944,4757128,0
8822156,4683195,0
8822156,4965188,0
8822167,4816567,0
8822167,5171534,0
8822183,4599315,0
8822512,4733665,0
8822645,4816567,0
8822645,5939598,0
8822651,4816567,0
8822651,6331415,0
8822653,5179017,0
8822663,4415732,0
8822663,4816567,0
8823260,4356429,0
8824490,4438511,0
8824523,5103459,0
8824669,5184830,0
8825152,4202340,0
8825176,5595568,0
8825471,6285999,0
8825527,6285999,0
8825554,5960411,0
8825557,5960411,0
8825601,6671821,0
8825612,5291560,0
8825639,6285999,0
8825645,6285999,0
8825738,4405829,0
8825754,6108703,0
8825754,6285999,0
8825759,6285999,0
8825852,7599359,0
8826022,6285999,0
8826043,4135240,0
8826118,5960411,0
8826154,6285999,0
8826155,6285999,0
8826252,4128880,0
8827449,5108388,0
8827684,4575330,0
8827810,5184830,0
8827900,6770074,0
8827954,4733665,0
8828024,5471515,0
8828062,6770074,0
8828071,4733665,0
8828078,4733665,0
8828082,6770074,0
8828222,5780860,0
8828226,4925572,0
8828274,4356429,0
8828274,4539507,0
8828381,4816567,0
8828381,6331415,0
8828382,5770429,0
8828382,5939598,0
8828385,4816567,0
8828386,4816567,0
8828393,4816567,0
8828401,4816397,0
8828401,4816567,0
8828416,4733665,0
8828418,4733665,0
8828580,3953566,0
8828654,4683195,0
8828700,4683195,0
8828940,4816567,0
8829158,4816397,0
8829158,4816567,0
